"MeetID","MeetPath","Federation","Date","MeetCountry","MeetState","MeetTown","MeetName","Year","lat","long","NumberParticipants","x","y","z"
4198,"pa/1204","PA","24-11-12","Australia","QLD","Brisbane","Matti Tikka Challenge",2012,-27.4697707,153.0251235,47,-0.790725944533525,0.402458351089035,-0.461280561350963
4199,"pa/1205","PA","13-10-12","Australia","SA","Mannum","South Australian Open",2012,-34.9130677,139.3052195,9,-0.621735061881552,0.53467798547147,-0.572332914202314
4200,"pa/1206","PA","13-10-12","Australia","WA","Port Kennedy","Crossfit Armed Open",2012,-32.369,115.736,19,-0.366754263151587,0.760835323873486,-0.535369891202769
4201,"pa/1207","PA","10-06-12","Australia","VIC","Hawthorn","Hawk Challenge",2012,-37.826,145.034,43,-0.64729793175872,0.452670687008583,-0.613265551506084
4202,"pa/1208","PA","24-03-12","Australia","QLD","Fortitude Valley","Queensland Open",2012,-27.4565,153.0345,23,-0.790887000230753,0.402377379268317,-0.461075045430961
4203,"pa/1209","PA","16-06-12","Australia","SA","Monnum","City Vs Country",2012,-34.9130677,139.3052195,10,-0.621735061881552,0.53467798547147,-0.572332914202314
4204,"pa/1210","PA","15-07-12","Australia","NSW","West Sydney","Western Sydney Hardcore Challenge",2012,-33.8688197,151.2092955,35,-0.727676069074416,0.399889581832906,-0.557293334643354
4205,"pa/1211","PA","29-04-12","Australia","WA","Perth","WA Open",2012,-31.9505269,115.8604572,11,-0.37010178648159,0.763535195093672,-0.529186803970398
4206,"pa/1212","PA","25-11-12","Australia","VIC","Melbourne","Victorian Extravaganza",2012,-37.8136276,144.9630576,49,-0.646845363234025,0.453547827115086,-0.61309497191041
4207,"pa/1213","PA","19-08-12","Australia","NSW","Sydney","Total Strength Elite Max",2012,-33.8688197,151.2092955,25,-0.727676069074416,0.399889581832906,-0.557293334643354
4208,"pa/1214","PA","18-10-12","Australia","NSW","North Sydney","Sydney Heavy Metal Challenge",2012,-33.83965,151.20541,38,-0.72789749515552,0.400075536952876,-0.55687054265618
4209,"pa/1215","PA","29-01-12","Australia","QLD","Brisbane","2012 Summer UQ Novice Comp",2012,-27.4697707,153.0251235,11,-0.790725944533525,0.402458351089035,-0.461280561350963
4210,"pa/1216","PA","02-06-12","Australia","NSW","Newcastle","Strength Republic Open",2012,-32.9282712,151.7816802,31,-0.73959673278798,0.39687280921466,-0.54358867368205
4211,"pa/1217","PA","07-07-12","Australia","WA","Mt Hawthorn","Strength Club Open 2012",2012,-31.921,115.838,13,-0.369921295292982,0.763925546133395,-0.528749463596472
4212,"pa/1218","PA","24-11-12","Australia","WA","Mt Hawthorn","Strength Club Classic",2012,-31.921,115.838,13,-0.369921295292982,0.763925546133395,-0.528749463596472
4213,"pa/1219","PA","22-04-12","Australia","NSW","North Sydney","Performance Sports Open",2012,-33.83965,151.20541,13,-0.72789749515552,0.400075536952876,-0.55687054265618
4214,"pa/1220","PA","19-05-12","Australia","NSW","Singleton","Singleton Strength Triathlon",2012,-32.5694741,151.1788155,17,-0.738347935772805,0.406265788850813,-0.538321868912517
4215,"pa/1221","PA","26-02-12","Australia","NSW","North Sydney","North Sydney Open",2012,-33.83965,151.20541,34,-0.72789749515552,0.400075536952876,-0.55687054265618
4216,"pa/1222","PA","21-10-12","Australia","NSW","North Sydney","Monster Bench Press Competition",2012,-33.83965,151.20541,18,-0.72789749515552,0.400075536952876,-0.55687054265618
4217,"pa/1223","PA","03-03-12","Australia","VIC","Merbein","Mildura Open",2012,-34.1613339,142.0475029,9,-0.652469287615164,0.508894289200317,-0.561525093952411
4218,"pa/1224","PA","12-02-12","Australia","VIC","Melbourne","Melbourne Summer Bash",2012,-37.8136276,144.9630576,26,-0.646845363234025,0.453547827115086,-0.61309497191041
4219,"pa/1225","PA","07-10-12","Australia","NSW","West Sydney","Hercules of the West",2012,-33.8688197,151.2092955,36,-0.727676069074416,0.399889581832906,-0.557293334643354
4220,"pa/1226","PA","17-03-12","Australia","NSW","Caves Beach","Bristow Open",2012,-33.1063425,151.6450391,30,-0.737157847505473,0.397831204580693,-0.546194691042464
4221,"pa/1227","PA","10-06-12","Australia","QLD","Brisbane","Brisbane Cup",2012,-27.4697707,153.0251235,27,-0.790725944533525,0.402458351089035,-0.461280561350963
4222,"pa/1228","PA","12-08-12","Australia","QLD","Brisbane","Acacia Park Winter Novice Competition",2012,-27.4697707,153.0251235,25,-0.790725944533525,0.402458351089035,-0.461280561350963
4223,"pa/1229","PA","14-10-12","Australia","QLD","Brisbane","Acacia Park Autumn Novice Comp",2012,-27.4697707,153.0251235,18,-0.790725944533525,0.402458351089035,-0.461280561350963
4224,"pa/1230","PA","24-06-12","Australia","QLD","Townsville","2012 North Queensland Games",2012,-19.2589635,146.8169483,3,-0.790089705290319,0.516686490115395,-0.329838336956897
4225,"pa/1231","PA","30-03-12","Australia","VIC","Melbourne","2012 Australian Raw Powerlifting and Bench Press Championships and Australian Blind Championships",2012,-37.8136276,144.9630576,81,-0.646845363234025,0.453547827115086,-0.61309497191041
4226,"pa/1232","PA","28-07-12","Australia","NSW","Newcastle","2012 Australian Powerlifting and Bench Press Championships",2012,-32.9282712,151.7816802,44,-0.73959673278798,0.39687280921466,-0.54358867368205
4527,"proraw/004","ProRaw","09-11-12","Australia","VIC","Melbourne","ProRawFour",2012,-37.8136276,144.9630576,33,-0.646845363234025,0.453547827115086,-0.61309497191041
1239,"gpc-aus/2013-nats-men-heavy","GPC","16-06-13","Australia","VIC","Melbourne","Nationals Mens Over 100kg",2013,-37.8136276,144.9630576,44,-0.646845363234025,0.453547827115086,-0.61309497191041
1240,"gpc-aus/2013-nats-men-light","GPC","15-06-13","Australia","VIC","Melbourne","Nationals Mens Under 90kg",2013,-37.8136276,144.9630576,53,-0.646845363234025,0.453547827115086,-0.61309497191041
1241,"gpc-aus/2013-nats-women","GPC","16-06-13","Australia","VIC","Melbourne","Nationals Women",2013,-37.8136276,144.9630576,47,-0.646845363234025,0.453547827115086,-0.61309497191041
4227,"pa/1301","PA","23-03-13","Australia","VIC","Melbourne","2013 Raw Pacific Invitational",2013,-37.8136276,144.9630576,14,-0.646845363234025,0.453547827115086,-0.61309497191041
4228,"pa/1302","PA","14-09-13","Australia","QLD","Gold Coast","Gold Coast Barbell Beach Bash",2013,-28.016667,153.4,24,-0.789369186169922,0.395286643182313,-0.469728387099496
4229,"pa/1303","PA","13-07-13","Australia","QLD","Townsville","2013 Australian Equipped Powerlifting and Bench Press Championships",2013,-19.2589635,146.8169483,17,-0.790089705290319,0.516686490115395,-0.329838336956897
4230,"pa/1304","PA","22-03-13","Australia","VIC","Melbourne","2013 Australian Raw Powerlifting and Bench Press Championships and Blind Championships",2013,-37.8136276,144.9630576,128,-0.646845363234025,0.453547827115086,-0.61309497191041
4231,"pa/1305","PA","12-10-13","Australia","VIC","Geelong","2013 Australian Masters Games",2013,-38.1499181,144.3617186,19,-0.639114110908769,0.458206956544624,-0.617721246365548
4232,"pa/1306","PA","20-10-13","Australia","NSW","Sydney","HydroFit Open II Narellan",2013,-33.8688197,151.2092955,42,-0.727676069074416,0.399889581832906,-0.557293334643354
4233,"pa/1307","PA","14-09-13","Australia","NSW","Toronto","Toronto Open Championships",2013,-33.016194,151.582583,32,-0.73747866052076,0.399042994061497,-0.544876053948915
4234,"pa/1308","PA","27-07-13","Australia","WA","Mt Hawthorn","West Australian Open",2013,-31.921,115.838,24,-0.369921295292982,0.763925546133395,-0.528749463596472
4235,"pa/1309","PA","20-04-13","Australia","NSW","Sydney","Total Strength Elite Max II",2013,-33.8688197,151.2092955,34,-0.727676069074416,0.399889581832906,-0.557293334643354
4236,"pa/1310","PA","18-05-13","Australia","NSW","Singleton","Singleton Strength Triathlon",2013,-32.5694741,151.1788155,10,-0.738347935772805,0.406265788850813,-0.538321868912517
4237,"pa/1311","PA","26-10-13","Australia","WA","Rockingham","The Assassin Open",2013,-32.281,115.727,24,-0.366991247906097,0.761632786057931,-0.534072020575839
4238,"pa/1312","PA","24-11-13","Australia","NSW","Sydney","Matti Tikka Challenge",2013,-33.8688197,151.2092955,57,-0.727676069074416,0.399889581832906,-0.557293334643354
4239,"pa/1313","PA","17-02-13","Australia","VIC","Hawthorn","Melbourne Summer Bash",2013,-37.826,145.034,29,-0.64729793175872,0.452670687008583,-0.613265551506084
4240,"pa/1314","PA","22-06-13","Australia","SA","Mannum","South Australian Open",2013,-34.9130677,139.3052195,14,-0.621735061881552,0.53467798547147,-0.572332914202314
4241,"pa/1315","PA","05-10-13","Australia","QLD","Brisbane","Return of the Iron",2013,-27.4697707,153.0251235,23,-0.790725944533525,0.402458351089035,-0.461280561350963
4242,"pa/1316","PA","16-11-13","Australia","QLD","Townsville","Tropical Strength Challenge",2013,-19.2589635,146.8169483,2,-0.790089705290319,0.516686490115395,-0.329838336956897
4243,"pa/1317","PA","10-03-13","Australia","QLD","Gold Coast","Gold Coast Barbell Open",2013,-28.016667,153.4,9,-0.789369186169922,0.395286643182313,-0.469728387099496
4244,"pa/1318","PA","01-06-13","Australia","NSW","Caves Beach","Newcastle Open",2013,-33.1063425,151.6450391,18,-0.737157847505473,0.397831204580693,-0.546194691042464
4245,"pa/1319","PA","05-10-13","Australia","VIC","Merbein","Murray River Challenge",2013,-34.1613339,142.0475029,19,-0.652469287615164,0.508894289200317,-0.561525093952411
4246,"pa/1320","PA","09-02-13","Australia","VIC","Mildura","Mildura Open",2013,-34.2080167,142.1245535,8,-0.652791698296614,0.50773533999758,-0.562199095652567
4247,"pa/1321","PA","27-04-13","Australia","QLD","Brisbane","Iron Fest Open",2013,-27.4697707,153.0251235,30,-0.790725944533525,0.402458351089035,-0.461280561350963
4248,"pa/1322","PA","26-05-13","Australia","VIC","Hawthorn","Hawk Challenge",2013,-37.826,145.034,53,-0.64729793175872,0.452670687008583,-0.613265551506084
4249,"pa/1323","PA","01-12-13","Australia","QLD","Brisbane","UQ Challenge",2013,-27.4697707,153.0251235,38,-0.790725944533525,0.402458351089035,-0.461280561350963
4250,"pa/1324","PA","23-02-13","Australia","QLD","Townsville","Tropical Frenzy",2013,-19.2589635,146.8169483,5,-0.790089705290319,0.516686490115395,-0.329838336956897
4251,"pa/1325","PA","20-01-13","Australia","QLD","Brisbane","Summer UQ Novice",2013,-27.4697707,153.0251235,15,-0.790725944533525,0.402458351089035,-0.461280561350963
4252,"pa/1326","PA","10-08-13","Australia","QLD","Brisbane","Strength Sports Challenge",2013,-27.4697707,153.0251235,44,-0.790725944533525,0.402458351089035,-0.461280561350963
4253,"pa/1327","PA","27-04-13","Australia","WA","Mt Hawthorn","Strength Club Open 2013",2013,-31.921,115.838,18,-0.369921295292982,0.763925546133395,-0.528749463596472
4254,"pa/1328","PA","23-02-13","Australia","NSW","Sydney","Southwest Strength Challenge",2013,-33.8688197,151.2092955,40,-0.727676069074416,0.399889581832906,-0.557293334643354
4255,"pa/1329","PA","03-11-13","Australia","ACT","Canberra","OneRepMax",2013,-35.2809368,149.1300092,19,-0.700683432812876,0.418852099228746,-0.577586050691355
4256,"pa/1330","PA","14-07-13","Australia","QLD","Townsville","North Queensland Challenge",2013,-19.2589635,146.8169483,4,-0.790089705290319,0.516686490115395,-0.329838336956897
4257,"pa/1331","PA","25-08-13","Australia","NSW","Penrith","His and Her's Power Challenge",2013,-33.75,150.7,43,-0.725099099850098,0.406906637423282,-0.555570233019602
4258,"pa/1332","PA","30-06-13","Australia","NSW","South Granville","Hercules of the West",2013,-33.8577224,151.0107506,50,-0.726380382413856,0.402461068853621,-0.557132504976599
4259,"pa/1333","PA","12-10-13","Australia","VIC","Geelong","Geelong Open",2013,-38.1499181,144.3617186,19,-0.639114110908769,0.458206956544624,-0.617721246365548
4260,"pa/1334","PA","27-04-13","Australia","ACT","Canberra","Capital Challenge",2013,-35.2809368,149.1300092,18,-0.700683432812876,0.418852099228746,-0.577586050691355
4261,"pa/1335","PA","16-03-13","Australia","NSW","Caves Beach","Bristow Open Caves Beach",2013,-33.1063425,151.6450391,25,-0.737157847505473,0.397831204580693,-0.546194691042464
4262,"pa/1336","PA","02-06-13","Australia","QLD","Brisbane","2013 UQ Brisbane Cup",2013,-27.4697707,153.0251235,22,-0.790725944533525,0.402458351089035,-0.461280561350963
4263,"pa/1337","PA","18-08-13","Australia","VIC","Hawthorn","Battler's Novice",2013,-37.826,145.034,73,-0.64729793175872,0.452670687008583,-0.613265551506084
4264,"pa/1338","PA","01-12-13","Australia","VIC","Hawthorn","Victorian Extravaganza",2013,-37.826,145.034,50,-0.64729793175872,0.452670687008583,-0.613265551506084
4528,"proraw/005","ProRaw","16-11-13","Australia","VIC","Melbourne","ProRawFive",2013,-37.8136276,144.9630576,33,-0.646845363234025,0.453547827115086,-0.61309497191041
1218,"gpa/1401","GPA","21-11-14","Australia","NSW","Sydney","GPA World Championships 2014",2014,-33.8688197,151.2092955,257,-0.727676069074416,0.399889581832906,-0.557293334643354
4265,"pa/1401","PA","18-10-14","Australia","NSW","Sydney","Pacific Challenge 2014",2014,-33.8688197,151.2092955,11,-0.727676069074416,0.399889581832906,-0.557293334643354
4266,"pa/1402","PA","08-02-14","Australia","VIC","Merbein","Mildura Open",2014,-34.1613339,142.0475029,25,-0.652469287615164,0.508894289200317,-0.561525093952411
4267,"pa/1403","PA","16-02-14","Australia","VIC","Hawthorn","Melbourne Summer Bash",2014,-37.826,145.034,40,-0.64729793175872,0.452670687008583,-0.613265551506084
4268,"pa/1404","PA","16-02-14","Australia","NSW","Narellan","Southwest Strength Challenge",2014,-34.04511,150.73706,27,-0.722856163640905,0.405033384953677,-0.559845446314713
4269,"pa/1405","PA","04-04-14","Australia","VIC","Melbourne","2014 Australian Raw Powerlifting Championships",2014,-37.8136276,144.9630576,75,-0.646845363234025,0.453547827115086,-0.61309497191041
4270,"pa/1406","PA","05-04-14","Australia","VIC","Melbourne","2014 Raw Pacific Invitational",2014,-37.8136276,144.9630576,11,-0.646845363234025,0.453547827115086,-0.61309497191041
4271,"pa/1407","PA","22-02-14","Australia","NSW","Bristow","Bristow Open",2014,-31.7942506,148.6944514,33,-0.726200729553463,0.441633294224049,-0.526870509545593
4272,"pa/1408","PA","22-02-14","Australia","QLD","St. Lucia","Summer UQ Novice",2014,-27.5,153,26,-0.790332439387555,0.402694491428973,-0.461748613235034
4273,"pa/1409","PA","02-03-14","Australia","NSW","Wollongong","Bergner Fitness Powerlifting Club Competition",2014,-34.4278121,150.8930607,31,-0.72067295569546,0.401235752399967,-0.565367457433838
4274,"pa/1410","PA","22-03-14","Australia","QLD","Brisbane","Strength Sports Gym Novice Powerlifting Challenge",2014,-27.4697707,153.0251235,16,-0.790725944533525,0.402458351089035,-0.461280561350963
4275,"pa/1411","PA","23-03-14","Australia","NSW","Kirrawee","Heavy Athletics Powerlifting",2014,-34.034722,151.071111,9,-0.725294151874389,0.40086115657596,-0.559695208488865
4276,"pa/1412","PA","12-04-14","Australia","WA","Perth","2014 Perth Open",2014,-31.9505269,115.8604572,27,-0.37010178648159,0.763535195093672,-0.529186803970398
4277,"pa/1413","PA","27-04-14","Australia","NSW","South Granville","Hercules of the West",2014,-33.8577224,151.0107506,39,-0.726380382413856,0.402461068853621,-0.557132504976599
4278,"pa/1414","PA","27-04-14","Australia","VIC","Melbourne","2014 Melbourne Easter Open",2014,-37.8136276,144.9630576,51,-0.646845363234025,0.453547827115086,-0.61309497191041
4279,"pa/1415","PA","03-05-14","Australia","VIC","Melbourne","Blind Powerlifting Workshop",2014,-37.8136276,144.9630576,4,-0.646845363234025,0.453547827115086,-0.61309497191041
4280,"pa/1416","PA","03-05-14","Australia","NSW","Caves Beach","Lake Macquarie Open",2014,-33.1063425,151.6450391,30,-0.737157847505473,0.397831204580693,-0.546194691042464
4281,"pa/1417","PA","03-05-14","Australia","QLD","Brisbane","UQ Challenge 2014",2014,-27.4697707,153.0251235,15,-0.790725944533525,0.402458351089035,-0.461280561350963
4282,"pa/1418","PA","10-05-14","Australia","SA","Adelaide","SA Open 2014",2014,-34.9284989,138.6007456,23,-0.614998509839381,0.542179897222918,-0.572553745898747
4283,"pa/1419","PA","25-05-14","Australia","VIC","Melbourne","Hawk Challenge",2014,-37.8136276,144.9630576,39,-0.646845363234025,0.453547827115086,-0.61309497191041
4284,"pa/1420","PA","22-06-14","Australia","NSW","Narellan","Hydrofit Open III",2014,-34.04511,150.73706,51,-0.722856163640905,0.405033384953677,-0.559845446314713
4285,"pa/1421","PA","28-06-14","Australia","NSW","Hamilton North","Newcastle Open",2014,-32.915,151.736,40,-0.739390960998274,0.397521953031594,-0.543394243300384
4286,"pa/1422","PA","28-06-14","Australia","QLD","Stafford","Queensland Cup",2014,-27.4119,153.0102,27,-0.791035854118944,0.402875532245625,-0.46038416894602
4287,"pa/1423","PA","06-07-14","Australia","VIC","Hawthorn","Winter Bash",2014,-37.826,145.034,32,-0.64729793175872,0.452670687008583,-0.613265551506084
4288,"pa/1424","PA","19-07-14","Australia","WA","Mount Hawthorn","Strength Club Classic",2014,-31.921,115.838,26,-0.369921295292982,0.763925546133395,-0.528749463596472
4289,"pa/1425","PA","20-07-14","Australia","NSW","Sydney","Australian Championship Qualifier",2014,-33.8688197,151.2092955,24,-0.727676069074416,0.399889581832906,-0.557293334643354
4290,"pa/1426","PA","26-07-14","Australia","VIC","Mildura","Australian Equipped Powerlifting and Bench Press Championships",2014,-34.2080167,142.1245535,18,-0.652791698296614,0.50773533999758,-0.562199095652567
4291,"pa/1427","PA","11-08-14","Australia","QLD","Albion","Iron Fest II",2014,-27.431944,153.046111,21,-0.79114459619543,0.402306631528574,-0.460694695149513
