MeetID,MeetPath,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName
301,cpu/1998-11-07-7c899e8f,CPU,1998-11-07,Canada,QC,Rimouski,1998 Eastern Quebec Bench Press Qualifier
302,cpu/1998-11-07-c20f38c2,CPU,1998-11-07,Canada,MB,Winnipeg,1998 Keystone Classic
303,cpu/1999-01-01-01fe09cc,CPU,1999-01-01,Canada,MB,Winnipeg,1999 Manitoba Open
304,cpu/1999-01-01-1eb2c044,CPU,1999-01-01,Canada,MB,Winnipeg,1999 Keystone Klassic
305,cpu/1999-01-24-656b83bf,CPU,1999-01-24,Canada,QC,Rock-Forest,QPF 1999 Winter Bench Press Challenge
306,cpu/1999-01-24-da68c4ec,CPU,1999-01-24,Canada,QC,Rock-Forest,QPF 1999 Winter Powerlifting Challenge
307,cpu/1999-01-30-acf5c857,CPU,1999-01-30,Canada,ON,Cornwall,1999 SDO Powerlifting Qualifier
308,cpu/1999-01-30-f55d983d,CPU,1999-01-30,Canada,ON,Cornwall,Provincials
309,cpu/1999-02-21-f55d983d,CPU,1999-02-21,Canada,BC,Surrey,Provincials
310,cpu/1999-03-05-24692678,CPU,1999-03-05,Canada,QC,Sherbrooke,BP Nationals
311,cpu/1999-03-05-520e0322,CPU,1999-03-05,Canada,QC,Sherbrooke,Nationals
312,cpu/1999-03-05-934e8114,CPU,1999-03-05,Canada,QC,Sherbrooke,Masters BP Nationals
313,cpu/1999-03-05-b2ebf14e,CPU,1999-03-05,Canada,QC,Sherbrooke,Masters Nationals
314,cpu/1999-03-05-ca5f65ac,CPU,1999-03-05,Canada,QC,Sherbrooke,Junior Nationals
315,cpu/1999-03-05-e009bd29,CPU,1999-03-05,Canada,QC,Sherbrooke,Junior BP Nationals
316,cpu/1999-03-20-0e2b6096,CPU,1999-03-20,Canada,ON,Guelph,1999 Guelph Open Powerlifting Championships
317,cpu/1999-05-01-8284bb08,CPU,1999-05-01,Canada,PE,Charlottetown,1999 CPU Men's Open
318,cpu/1999-05-15-1c66252f,CPU,1999-05-15,Canada,ON,London,London Open Powerlifting Championships
319,cpu/1999-05-16-f55d983d,CPU,1999-05-16,Canada,QC,Ste-Marie de Beauce,Provincials
320,cpu/1999-05-16-fe0d8fc3,CPU,1999-05-16,Canada,QC,Ste-Marie de Beauce,BP Provincials
321,cpu/1999-06-26-bcb902ff,CPU,1999-06-26,Canada,BC,Chilliwack,1999 Chilliwack Open
322,cpu/1999-06-26-d65e06e7,CPU,1999-06-26,Canada,MB,Winnipeg,1999 Manitoba Bench Only
323,cpu/1999-07-04-ae1150b4,CPU,1999-07-04,Canada,ON,Brockville,Megaton's Riverfest Open Deadlift Bench Press
324,cpu/1999-07-10-22d48f51,CPU,1999-07-10,Canada,ON,Toronto,1999 Toronto Blind Powerlifting Championships
325,cpu/1999-07-10-3e883c20,CPU,1999-07-10,Canada,ON,Toronto,1999 Toronto Open Powerlifting Championships
326,cpu/1999-08-06-a48e63fb,CPU,1999-08-06,Canada,MB,Winnipeg,1999 Manitoba Closed
327,cpu/1999-08-07-36f14cc1,CPU,1999-08-07,Canada,AB,Leduc,Master BP Provincials
328,cpu/1999-08-07-3a706d7a,CPU,1999-08-07,Canada,AB,Leduc,Junior BP Provincials
329,cpu/1999-08-07-53c94874,CPU,1999-08-07,Canada,AB,Leduc,Western Canadian Championships
330,cpu/1999-08-07-6fa6cf43,CPU,1999-08-07,Canada,AB,Leduc,Masters Provincials
331,cpu/1999-08-07-cc43c217,CPU,1999-08-07,Canada,NL,,1999 Classic Powerlifting Championships
332,cpu/1999-08-07-f48c71c4,CPU,1999-08-07,Canada,AB,Leduc,Junior Provincials
333,cpu/1999-08-07-f55d983d,CPU,1999-08-07,Canada,AB,Leduc,Provincials
334,cpu/1999-08-07-fe0d8fc3,CPU,1999-08-07,Canada,AB,Leduc,BP Provincials
335,cpu/1999-08-22-de13fe40,CPU,1999-08-22,Canada,ON,Ottawa,1999 Eastern Ontario Open Powerlifting Championships
336,cpu/1999-09-12-27b91044,CPU,1999-09-12,Canada,QC,St-Lambert,1999 Southern Quebec Bench Press Challenge
337,cpu/1999-10-23-22d6a069,CPU,1999-10-23,Canada,PE,Charlottetown,Eastern Canadian Powerlifting Open
338,cpu/1999-10-23-64617aa8,CPU,1999-10-23,Canada,PE,Charlottetown,Eastern Canadian Powerlifting Championships
339,cpu/1999-10-24-f55d983d,CPU,1999-10-24,Canada,ON,North Bay,Provincials
340,cpu/1999-10-30-7033f444,CPU,1999-10-30,Canada,BC,Coquitlam,1999 Fall Classic
341,cpu/1999-11-05-b7955616,CPU,1999-11-05,Canada,SK,Moose Jaw,1999 Saskatchewan Open Powerlifting
342,cpu/1999-11-05-eb2871bf,CPU,1999-11-05,Canada,SK,Moose Jaw,1999 Saskatchewan Special Olympics Powerlifting
343,cpu/1999-11-05-ef2fad29,CPU,1999-11-05,Canada,SK,Moose Jaw,1999 Saskatchewan Powerlifting
344,cpu/1999-11-21-4f79dadb,CPU,1999-11-21,Canada,ON,Toronto,1999 Toronto Open Bench Press Championships
345,cpu/1999-11-21-96820ed6,CPU,1999-11-21,Canada,ON,Toronto,1999 Toronto Open Dead Lift Championships
346,cpu/1999-11-27-4f8ccddd,CPU,1999-11-27,Canada,QC,Beauceville,Beaceville Fall Powerlifting Championships
347,cpu/1999-11-27-8ba55523,CPU,1999-11-27,Canada,QC,Beauceville,Beaceville Fall Open Powerlifting Championships
348,cpu/1999-11-27-f163842e,CPU,1999-11-27,Canada,AB,Calgary,APU Bench Press Championships
349,cpu/1999-11-27-f3e120ed,CPU,1999-11-27,Canada,AB,Calgary,APU Powerlifting Championships
350,cpu/1999-12-05-adf75bd4,CPU,1999-12-05,Canada,ON,Guelph,1999 Guelph Invitational Powerlifting Championships
351,cpu/1999-12-11-a8d41d2a,CPU,1999-12-11,Canada,NL,,1999 Newfoundland Bench Only Meet
352,cpu/1999-12-11-bfe986d5,CPU,1999-12-11,Canada,NL,,1999 Newfoundland Open
353,cpu/1999-12-18-6fa6cf43,CPU,1999-12-18,Canada,ON,Toronto,Masters Provincials
354,cpu/1999-12-18-f48c71c4,CPU,1999-12-18,Canada,ON,Toronto,Junior Provincials
355,cpu/1999-12-18-fe0d8fc3,CPU,1999-12-18,Canada,ON,Toronto,BP Provincials
356,cpu/2000-01-08-1346c372,CPU,2000-01-08,Canada,ON,Toronto,Ontario SDO Regional Powerlifting Championship
357,cpu/2000-01-08-153c55bd,CPU,2000-01-08,Canada,ON,Toronto,Ontario Regional Powerlifting Championship
358,cpu/2000-01-29-f55d983d,CPU,2000-01-29,Canada,QC,Rimouski,Provincials
359,cpu/2000-01-29-fe0d8fc3,CPU,2000-01-29,Canada,QC,Rimouski,BP Provincials
360,cpu/2000-02-24-96cbd582,CPU,2000-02-24,Canada,SK,Moose Jaw,CBSA Nationals
361,cpu/2000-02-25-520e0322,CPU,2000-02-25,Canada,SK,Moose Jaw,Nationals
362,cpu/2000-02-25-b2ebf14e,CPU,2000-02-25,Canada,SK,Moose Jaw,Masters Nationals
363,cpu/2000-02-25-ca5f65ac,CPU,2000-02-25,Canada,SK,Moose Jaw,Junior Nationals
364,cpu/2000-02-26-520e0322,CPU,2000-02-26,Canada,SK,Moose Jaw,Nationals
365,cpu/2000-02-26-b2ebf14e,CPU,2000-02-26,Canada,SK,Moose Jaw,Masters Nationals
366,cpu/2000-02-26-ca5f65ac,CPU,2000-02-26,Canada,SK,Moose Jaw,Junior Nationals
367,cpu/2000-02-27-24692678,CPU,2000-02-27,Canada,SK,Moose Jaw,BP Nationals
368,cpu/2000-02-27-934e8114,CPU,2000-02-27,Canada,SK,Moose Jaw,Masters BP Nationals
369,cpu/2000-02-27-e009bd29,CPU,2000-02-27,Canada,SK,Moose Jaw,Junior BP Nationals
370,cpu/2000-03-25-1fc11d66,CPU,2000-03-25,Canada,NL,,2001 Open Powerlifting Meet
371,cpu/2000-03-25-47dfb44e,CPU,2000-03-25,Canada,NL,,2002 Open Powerlifting Meet
372,cpu/2000-03-25-59eac041,CPU,2000-03-25,Canada,NL,,2000 High School Powerlifting Meet
373,cpu/2000-03-25-9ee47841,CPU,2000-03-25,Canada,NL,,2000 Open Powerlifting Meet
374,cpu/2000-03-25-c6fad169,CPU,2000-03-25,Canada,NL,,2003 Open Powerlifting Meet
375,cpu/2000-04-15-21d7bfed,CPU,2000-04-15,Canada,AB,Edmonton,PowerSurge 2000 BP Open
376,cpu/2000-04-15-d173cc4d,CPU,2000-04-15,Canada,AB,Edmonton,PowerSurge 2000 Open
377,cpu/2000-04-16-9e2643d5,CPU,2000-04-16,Canada,QC,Rock Forest,2000 OPA/QPF Powerlifting Challenge
378,cpu/2000-05-21-f55d983d,CPU,2000-05-21,Canada,BC,Vancouver,Provincials
379,cpu/2000-06-03-052e3d04,CPU,2000-06-03,Canada,ON,London,London Open Powerlifting Championship
380,cpu/2000-06-24-8e67cd0d,CPU,2000-06-24,Canada,BC,Burnaby,2000 Summer Open
381,cpu/2000-07-02-ae1150b4,CPU,2000-07-02,Canada,ON,Brockville,Megaton's Riverfest Open Deadlift Bench Press
382,cpu/2000-07-08-4c23e6e3,CPU,2000-07-08,Canada,ON,Toronto,7th Annual Toronto Open Powerlifting Meet
383,cpu/2000-07-08-55e9787e,CPU,2000-07-08,Canada,ON,Toronto,7th Annual Toronto Blind Powerlifting Meet
384,cpu/2000-08-05-a81b1d2f,CPU,2000-08-05,Canada,NL,Corner Brook,2000 August Classic
385,cpu/2000-08-05-af68eca5,CPU,2000-08-05,Canada,ON,Guelph,Eastern Central Canadian Open Powerlifting Championships
386,cpu/2000-09-16-936a848d,CPU,2000-09-16,Canada,QC,Levis,Quebec Push and Pull
387,cpu/2000-09-26-3225ef8e,CPU,2000-09-26,Canada,ON,Toronto,Ontario Senior Women and Intermediate Men Powerlifting Championships
388,cpu/2000-10-21-3a706d7a,CPU,2000-10-21,Canada,AB,Leduc,Junior BP Provincials
389,cpu/2000-10-21-6fa6cf43,CPU,2000-10-21,Canada,AB,Leduc,Masters Provincials
390,cpu/2000-10-21-7ff72a04,CPU,2000-10-21,Canada,AB,Leduc,Masters BP Provincials
391,cpu/2000-10-21-f48c71c4,CPU,2000-10-21,Canada,AB,Leduc,Junior Provincials
392,cpu/2000-10-21-f55d983d,CPU,2000-10-21,Canada,AB,Leduc,Provincials
393,cpu/2000-10-21-fe0d8fc3,CPU,2000-10-21,Canada,AB,Leduc,BP Provincials
394,cpu/2000-10-29-020273af,CPU,2000-10-29,Canada,BC,Chilliwack,2011 Fall Classic
395,cpu/2000-10-29-15af5707,CPU,2000-10-29,Canada,BC,Chilliwack,2008 Fall Classic
396,cpu/2000-10-29-26f64931,CPU,2000-10-29,Canada,BC,Chilliwack,2000 Fall Classic
397,cpu/2000-10-29-3f5ac62a,CPU,2000-10-29,Canada,BC,Chilliwack,2004 Fall Classic
398,cpu/2000-10-29-433be3f1,CPU,2000-10-29,Canada,BC,Chilliwack,2007 Fall Classic
399,cpu/2000-10-29-5a976cea,CPU,2000-10-29,Canada,BC,Chilliwack,2003 Fall Classic
400,cpu/2000-10-29-7e635674,CPU,2000-10-29,Canada,BC,Chilliwack,2012 Fall Classic
401,cpu/2000-10-29-86a11dc2,CPU,2000-10-29,Canada,BC,Chilliwack,2014 Fall Classic
402,cpu/2000-10-29-88a0b671,CPU,2000-10-29,Canada,BC,Chilliwack,2009 Fall Classic
403,cpu/2000-10-29-9f0d92d9,CPU,2000-10-29,Canada,BC,Chilliwack,2010 Fall Classic
404,cpu/2000-10-29-a255275c,CPU,2000-10-29,Canada,BC,Chilliwack,2005 Fall Classic
405,cpu/2000-10-29-bbf9a847,CPU,2000-10-29,Canada,BC,Chilliwack,2001 Fall Classic
406,cpu/2000-10-29-c7988d9c,CPU,2000-10-29,Canada,BC,Chilliwack,2002 Fall Classic
407,cpu/2000-10-29-de340287,CPU,2000-10-29,Canada,BC,Chilliwack,2006 Fall Classic
408,cpu/2000-10-29-e36cb702,CPU,2000-10-29,Canada,BC,Chilliwack,2013 Fall Classic
409,cpu/2000-11-04-6ea4db11,CPU,2000-11-04,Canada,PE,Charlottetown,2000 Eastern Canadian Championships
410,cpu/2000-11-25-6ab191be,CPU,2000-11-25,Canada,SK,Moose Jaw,2000 Western Canadian Powerlifting Championships
411,cpu/2000-11-25-a8836d2d,CPU,2000-11-25,Canada,SK,Moose Jaw,2000 Western Canadian Bench Press Championships
412,cpu/2000-11-26-c5cd583b,CPU,2000-11-26,Canada,ON,Toronto,8th Annual Toronto Open Deadlift Bench Press
413,cpu/2000-12-03-6fa6cf43,CPU,2000-12-03,Canada,ON,Brockville,Masters Provincials
414,cpu/2000-12-03-f48c71c4,CPU,2000-12-03,Canada,ON,Brockville,Junior Provincials
415,cpu/2000-12-03-fe0d8fc3,CPU,2000-12-03,Canada,ON,Brockville,BP Provincials
416,cpu/2001-01-01-d52f3662,CPU,2001-01-01,Canada,NS,,2001 Nova Scotia Open Powerlifting Competition
417,cpu/2001-02-17-088f2048,CPU,2001-02-17,Canada,AB,Airdrie,Alberta High School BP Championships
418,cpu/2001-02-17-28479fb3,CPU,2001-02-17,Canada,AB,Airdrie,Airdrie BP Open
419,cpu/2001-02-17-441ccdf0,CPU,2001-02-17,Canada,AB,Airdrie,Airdrie Open
420,cpu/2001-02-18-05160349,CPU,2001-02-18,Canada,BC,Vancouver,2001 BC Winter Open
421,cpu/2001-03-30-520e0322,CPU,2001-03-30,Canada,QC,Quebec City,Nationals
422,cpu/2001-03-30-96cbd582,CPU,2001-03-30,Canada,QC,Quebec City,CBSA Nationals
423,cpu/2001-03-30-b2ebf14e,CPU,2001-03-30,Canada,QC,Quebec City,Masters Nationals
424,cpu/2001-03-30-ca5f65ac,CPU,2001-03-30,Canada,QC,Quebec City,Junior Nationals
425,cpu/2001-04-01-24692678,CPU,2001-04-01,Canada,QC,Quebec City,BP Nationals
426,cpu/2001-04-01-934e8114,CPU,2001-04-01,Canada,QC,Quebec City,Masters BP Nationals
427,cpu/2001-04-01-e009bd29,CPU,2001-04-01,Canada,QC,Quebec City,Junior BP Nationals
428,cpu/2001-04-22-230c3c3e,CPU,2001-04-22,Canada,BC,Coquitlam,Special Olympics Provincials
429,cpu/2001-04-22-ab7ec3d1,CPU,2001-04-22,Canada,BC,Coquitlam,Disabled BP Provincials
430,cpu/2001-04-22-f55d983d,CPU,2001-04-22,Canada,BC,Coquitlam,Provincials
431,cpu/2001-04-22-fe0d8fc3,CPU,2001-04-22,Canada,BC,Coquitlam,BP Provincials
432,cpu/2001-04-28-3c13ded4,CPU,2001-04-28,Canada,QC,Ste Marie de Beauce,QPF Powerlifting Championship
433,cpu/2001-04-28-e119425c,CPU,2001-04-28,Canada,QC,Ste Marie de Beauce,QPF Novice and Open Powerlifting Championship
434,cpu/2001-05-05-67c673b8,CPU,2001-05-05,Canada,ON,Waterloo,12th Annual Deadlift Open
435,cpu/2001-05-26-06c4f2c1,CPU,2001-05-26,Canada,ON,London,8th Annual London Open Powerlifting Championships
436,cpu/2001-05-26-1c752c22,CPU,2001-05-26,Canada,ON,London,10th Annual London Open Powerlifting Championships
437,cpu/2001-05-26-32117137,CPU,2001-05-26,Canada,ON,London,6th Annual London Open Powerlifting Championships
438,cpu/2001-05-26-3af4e3b2,CPU,2001-05-26,Canada,ON,London,1st Annual London Open Powerlifting Championships
439,cpu/2001-05-26-78880643,CPU,2001-05-26,Canada,ON,London,5th Annual London Open Powerlifting Championships
440,cpu/2001-05-26-899cddd2,CPU,2001-05-26,Canada,ON,London,9th Annual London Open Powerlifting Championships
441,cpu/2001-05-26-932d0331,CPU,2001-05-26,Canada,ON,London,11th Annual London Open Powerlifting Championships
442,cpu/2001-05-26-a7239fdf,CPU,2001-05-26,Canada,ON,London,0th Annual London Open Powerlifting Championships
443,cpu/2001-05-26-bd495e24,CPU,2001-05-26,Canada,ON,London,7th Annual London Open Powerlifting Championships
444,cpu/2001-05-26-c13cc39c,CPU,2001-05-26,Canada,ON,London,2nd Annual London Open Powerlifting Championships
445,cpu/2001-05-26-d9b47445,CPU,2001-05-26,Canada,ON,London,12th Annual London Open Powerlifting Championships
446,cpu/2001-05-26-e3a1fe1c,CPU,2001-05-26,Canada,ON,London,3rd Annual London Open Powerlifting Championships
447,cpu/2001-05-26-f7d02950,CPU,2001-05-26,Canada,ON,London,4th Annual London Open Powerlifting Championships
448,cpu/2001-06-09-0547596c,CPU,2001-06-09,Canada,BC,New Westminster,BC Summer Open
449,cpu/2001-06-09-68457de9,CPU,2001-06-09,Canada,BC,New Westminster,BC High School BP Championships
450,cpu/2001-06-09-92af3b75,CPU,2001-06-09,Canada,BC,New Westminster,BC High School Powerlifting Championships
451,cpu/2001-06-23-bf6e9ff2,CPU,2001-06-23,Canada,MB,Winnipeg,2001 Can-Man Open
452,cpu/2001-06-23-d52f3662,CPU,2001-06-23,Canada,NS,,2001 Nova Scotia Open Powerlifting Competition
453,cpu/2001-08-05-cf942e4d,CPU,2001-08-05,Canada,ON,Guelph,Guelph Open Powerlifting Championships
454,cpu/2001-08-11-06738cbe,CPU,2001-08-11,Canada,NL,Corner Brook,2001 August Classic
455,cpu/2001-09-01-82ab554f,CPU,2001-09-01,Canada,AB,Calgary,2001 Western Canadian Bench Press Championships
456,cpu/2001-09-01-c927b9f2,CPU,2001-09-01,Canada,AB,Calgary,2001 Western Canadian Powerlifting Championships
457,cpu/2001-09-15-34ea97f0,CPU,2001-09-15,Canada,ON,Brockville,CBSA Provincials
458,cpu/2001-09-15-f55d983d,CPU,2001-09-15,Canada,ON,Brockville,Provincials
459,cpu/2001-11-11-1cc8386b,CPU,2001-11-11,Canada,BC,Williams Lake,BC Fall Classic
460,cpu/2001-11-11-9ee2d27b,CPU,2001-11-11,Canada,BC,Williams Lake,BC Fall Classic High School Division
461,cpu/2001-11-11-b093de16,CPU,2001-11-11,Canada,BC,Williams Lake,BC Fall Classic BP Division
462,cpu/2001-11-11-cf5a69d9,CPU,2001-11-11,Canada,BC,Williams Lake,BC Fall Classic Special Olympics
463,cpu/2001-11-11-f55d983d,CPU,2001-11-11,Canada,BC,Williams Lake,Provincials
464,cpu/2001-11-17-697810f5,CPU,2001-11-17,Canada,QC,St-Georges de Beauce,2001 Beauce Powerlifting Championships
465,cpu/2001-11-17-df39088a,CPU,2001-11-17,Canada,QC,St-Georges de Beauce,2001 Beauce Open Powerlifting Championships
466,cpu/2001-11-17-f55d983d,CPU,2001-11-17,Canada,AB,Wetaskiwin,Provincials
467,cpu/2001-11-17-fe0d8fc3,CPU,2001-11-17,Canada,AB,Wetaskiwin,BP Provincials
468,cpu/2001-12-01-0241be98,CPU,2001-12-01,Canada,PE,Charlottetown,1995 Eastern Canadian Powerlifting Championships
469,cpu/2001-12-01-0419bf6a,CPU,2001-12-01,Canada,PE,Charlottetown,1989 Eastern Canadian Bench Press Championships
470,cpu/2001-12-01-046c3749,CPU,2001-12-01,Canada,PE,Charlottetown,2001 Eastern Canadian Powerlifting Championships
471,cpu/2001-12-01-07976a15,CPU,2001-12-01,Canada,PE,Charlottetown,1990 Eastern Canadian Bench Press Championships
472,cpu/2001-12-01-1e237dba,CPU,2001-12-01,Canada,PE,Charlottetown,2001 Eastern Canadian Bench Press Championships
473,cpu/2001-12-01-2133f713,CPU,2001-12-01,Canada,PE,Charlottetown,1988 Eastern Canadian Powerlifting Championships
474,cpu/2001-12-01-2dbf5277,CPU,2001-12-01,Canada,PE,Charlottetown,1991 Eastern Canadian Bench Press Championships
475,cpu/2001-12-01-2e318708,CPU,2001-12-01,Canada,PE,Charlottetown,1988 Eastern Canadian Bench Press Championships
476,cpu/2001-12-01-340b45d8,CPU,2001-12-01,Canada,PE,Charlottetown,2000 Eastern Canadian Bench Press Championships
477,cpu/2001-12-01-3d8ac00d,CPU,2001-12-01,Canada,PE,Charlottetown,1996 Eastern Canadian Powerlifting Championships
478,cpu/2001-12-01-421c3d27,CPU,2001-12-01,Canada,PE,Charlottetown,1990 Eastern Canadian Powerlifting Championships
479,cpu/2001-12-01-53c71ad1,CPU,2001-12-01,Canada,PE,Charlottetown,1992 Eastern Canadian Bench Press Championships
480,cpu/2001-12-01-58f1d315,CPU,2001-12-01,Canada,PE,Charlottetown,1986 Eastern Canadian Bench Press Championships
481,cpu/2001-12-01-5efa6c80,CPU,2001-12-01,Canada,PE,Charlottetown,1998 Eastern Canadian Powerlifting Championships
482,cpu/2001-12-01-72d9eb77,CPU,2001-12-01,Canada,PE,Charlottetown,1987 Eastern Canadian Bench Press Championships
483,cpu/2001-12-01-79ef22b3,CPU,2001-12-01,Canada,PE,Charlottetown,1993 Eastern Canadian Bench Press Championships
484,cpu/2001-12-01-7dd743b2,CPU,2001-12-01,Canada,PE,Charlottetown,1993 Eastern Canadian Powerlifting Championships
485,cpu/2001-12-01-82a5df5f,CPU,2001-12-01,Canada,PE,Charlottetown,1989 Eastern Canadian Powerlifting Championships
486,cpu/2001-12-01-851fb3ff,CPU,2001-12-01,Canada,PE,Charlottetown,1995 Eastern Canadian Bench Press Championships
487,cpu/2001-12-01-8da7af44,CPU,2001-12-01,Canada,PE,Charlottetown,1998 Eastern Canadian Bench Press Championships
488,cpu/2001-12-01-9e1ce841,CPU,2001-12-01,Canada,PE,Charlottetown,1997 Eastern Canadian Powerlifting Championships
489,cpu/2001-12-01-a1d796d4,CPU,2001-12-01,Canada,PE,Charlottetown,1994 Eastern Canadian Powerlifting Championships
490,cpu/2001-12-01-a78f9726,CPU,2001-12-01,Canada,PE,Charlottetown,1999 Eastern Canadian Bench Press Championships
491,cpu/2001-12-01-a7fa1f05,CPU,2001-12-01,Canada,PE,Charlottetown,2000 Eastern Canadian Powerlifting Championships
492,cpu/2001-12-01-af378b9d,CPU,2001-12-01,Canada,PE,Charlottetown,1994 Eastern Canadian Bench Press Championships
493,cpu/2001-12-01-de416bfe,CPU,2001-12-01,Canada,PE,Charlottetown,1992 Eastern Canadian Powerlifting Championships
494,cpu/2001-12-01-e18a156b,CPU,2001-12-01,Canada,PE,Charlottetown,1991 Eastern Canadian Powerlifting Championships
495,cpu/2001-12-01-e1d573d2,CPU,2001-12-01,Canada,PE,Charlottetown,1987 Eastern Canadian Powerlifting Championships
496,cpu/2001-12-01-fb67fb59,CPU,2001-12-01,Canada,PE,Charlottetown,1996 Eastern Canadian Bench Press Championships
497,cpu/2001-12-01-fd6c44cc,CPU,2001-12-01,Canada,PE,Charlottetown,1999 Eastern Canadian Powerlifting Championships
498,cpu/2001-12-02-f55d983d,CPU,2001-12-02,Canada,ON,Cambridge,Provincials
499,cpu/2001-12-02-fe0d8fc3,CPU,2001-12-02,Canada,ON,Cambridge,BP Provincials
500,cpu/2001-12-08-4f4b958e,CPU,2001-12-08,Canada,BC,Nanaimo,2001 Vancouver Island High School Powerlifting Championships
501,cpu/2002-02-02-48363645,CPU,2002-02-02,Canada,SK,Moose Jaw,CPU Invitational Open Powerlifting Championship
502,cpu/2002-02-02-5d361a02,CPU,2002-02-02,Canada,QC,Levis,Provincial
503,cpu/2002-02-02-6421c30a,CPU,2002-02-02,Canada,SK,Moose Jaw,Special Olympics Powerlifting Championships
504,cpu/2002-02-02-8569d005,CPU,2002-02-02,Canada,QC,Levis,Quebec Open Bench Press Championship
505,cpu/2002-02-02-cdb9033d,CPU,2002-02-02,Canada,QC,Levis,Quebec Open Powerlifting Championship
506,cpu/2002-02-02-d6fec5cd,CPU,2002-02-02,Canada,QC,Levis,BP Provincial
507,cpu/2002-02-02-e9890620,CPU,2002-02-02,Canada,SK,Moose Jaw,CPU Invitational Bench Press Championship
508,cpu/2002-03-22-be0a0449,CPU,2002-03-22,Canada,NS,Yarmouth,2002 CPU Nationals
509,cpu/2002-04-06-b5fccc8f,CPU,2002-04-06,Canada,BC,Vancouver,2002 BC Provincial Championships
510,cpu/2003-01-19-d2755d4d,CPU,2003-01-19,Canada,BC,Nanaimo,BC Winter Open
511,cpu/2003-02-01-cfe0e845,CPU,2003-02-01,Canada,ON,Niagara,Niagara Open
512,cpu/2003-02-15-906f0880,CPU,2003-02-15,Canada,QC,St. Georges,QPF Provincial Champ.
513,cpu/2003-03-01-98064b01,CPU,2003-03-01,Canada,AB,Falun,Alberta Open
514,cpu/2003-03-09-f53c3469,CPU,2003-03-09,Canada,ON,Kitchener,Steel City Open
515,cpu/2003-03-14-c1fb84d1,CPU,2003-03-14,Canada,MB,Winnipeg,CPU Nationals
516,cpu/2003-03-15-c1fb84d1,CPU,2003-03-15,Canada,MB,Winnipeg,CPU Nationals
517,cpu/2003-03-16-c1fb84d1,CPU,2003-03-16,Canada,MB,Winnipeg,CPU Nationals
518,cpu/2003-04-05-1ff6a1d6,CPU,2003-04-05,Canada,QC,Ste-Marie,Ste-Marie Benchpress
519,cpu/2003-05-10-95a2419d,CPU,2003-05-10,Canada,ON,Kitchener,Ontario Bench Qualifier
520,cpu/2003-05-11-95b5d092,CPU,2003-05-11,Canada,QC,Rimouski,Eastern Quebec Open
521,cpu/2003-05-25-42cf9711,CPU,2003-05-25,Canada,BC,Vancouver,BC Provincial Championship
522,cpu/2003-06-07-2046bfb1,CPU,2003-06-07,Canada,AB,Sherwood Park,Western Canadians
523,cpu/2003-06-07-fcfe1fea,CPU,2003-06-07,Canada,ON,London,London Open
524,cpu/2003-07-06-36c1f98e,CPU,2003-07-06,Canada,ON,Toronto,Toronto Open
525,cpu/2003-09-20-bd5c1015,CPU,2003-09-20,Canada,ON,Kitchener,Ontario Senior and Intermediates
526,cpu/2003-10-24-6c8ed8ce,CPU,2003-10-24,Canada,ON,St. Thomas,St. Thomas Open
527,cpu/2003-11-02-53429268,CPU,2003-11-02,Canada,QC,Rock Forest,Atlantis Challenge
528,cpu/2003-11-09-1cc8386b,CPU,2003-11-09,Canada,BC,Chilliwack,BC Fall Classic
529,cpu/2003-11-22-6c98797f,CPU,2003-11-22,Canada,QC,Levis,Levis Open
530,cpu/2003-12-06-5786258c,CPU,2003-12-06,Canada,AB,Calgary,Alberta Provincials
531,cpu/2003-12-07-1b42ffa8,CPU,2003-12-07,Canada,ON,Kitchener,Ontario Benchpress
532,cpu/2003-12-07-1cde9674,CPU,2003-12-07,Canada,ON,Kitchener,Ontario Junior and Masters
533,cpu/2004-01-24-2d0c308b,CPU,2004-01-24,Canada,SK,Swift Current,2004 Saskatchewan Provincial
534,cpu/2004-01-24-5ea9f46a,CPU,2004-01-24,Canada,QC,Ste-Marie de Beauce,Ste-Marie Bench Qualifier
535,cpu/2004-01-24-cfe0e845,CPU,2004-01-24,Canada,ON,Niagara,Niagara Open
536,cpu/2004-02-01-7f4fde5f,CPU,2004-02-01,Canada,BC,Nanaimo,2004 BC Winter Open
537,cpu/2004-02-01-9f1b16d9,CPU,2004-02-01,Canada,BC,Nanaimo,2004 BC Winter Open Benchpress
